c,cond
0.01,6.568701604228362e+17
0.01183673469387755,4.556727153029694e+17
0.013673469387755103,4.776219710618453e+18
0.015510204081632653,5.509203454775835e+17
0.017346938775510204,7.568849830834186e+17
0.019183673469387756,9.934705011498939e+17
0.02102040816326531,2.5748203624184125e+17
0.02285714285714286,3.3968674873044864e+18
0.02469387755102041,7.421537859679352e+17
0.026530612244897958,2.3138445451064957e+17
0.02836734693877551,7.773011549813751e+17
0.030204081632653063,9.024415068648548e+17
0.032040816326530615,2.4194150415448084e+18
0.03387755102040817,3.377500351813131e+17
0.03571428571428572,1.188055317788628e+18
0.037551020408163265,6.61116691956779e+17
0.03938775510204082,4.330975813544184e+17
0.04122448979591837,6.895732912259914e+17
0.04306122448979592,7.556536537969574e+17
0.04489795918367347,6.250778520692824e+17
0.046734693877551026,1.365558944184055e+18
0.04857142857142858,6.497523075979603e+17
0.05040816326530613,9.670833312678954e+17
0.052244897959183675,2.40669935194593e+18
0.05408163265306123,1.4426014690593475e+18
0.05591836734693878,1.3942933524872159e+18
0.05775510204081633,4.8800424048637645e+17
0.059591836734693884,7.325880192904937e+17
0.06142857142857144,7.387163541404164e+17
0.06326530612244897,4.737694558604507e+17
0.06510204081632653,1.0425683535259351e+18
0.06693877551020408,6.944628303433885e+17
0.06877551020408164,9.376844240994406e+17
0.07061224489795918,1.8439043108574313e+18
0.07244897959183674,5.5358520880979706e+17
0.07428571428571429,7.839460699895025e+17
0.07612244897959183,1.263593465437265e+18
0.07795918367346939,6.238758662189089e+17
0.07979591836734694,1.3618969858499858e+19
0.08163265306122448,2.4616507646294533e+18
0.08346938775510204,1.1474367144472129e+18
0.08530612244897959,3.5712539648299484e+18
0.08714285714285715,4.199755705940354e+18
0.08897959183673469,9.413963208626077e+17
0.09081632653061225,4.258744832600408e+17
0.0926530612244898,5.408302556178836e+17
0.09448979591836734,3.9695339572812375e+18
0.0963265306122449,4.1510289936833754e+17
0.09816326530612245,3.4372592944527667e+18
0.1,3.7613298791584186e+17
