c,cond
0.01,inf
0.01183673469387755,inf
0.013673469387755103,inf
0.015510204081632653,inf
0.017346938775510204,inf
0.019183673469387756,inf
0.02102040816326531,inf
0.02285714285714286,2.652745048985939e+129
0.02469387755102041,3.9792415873163663e+65
0.026530612244897958,4.812242699112165e+57
0.02836734693877551,4.986769424981835e+52
0.030204081632653063,1.1623949238955816e+48
0.032040816326530615,2.93522452436804e+47
0.03387755102040817,1.9293997883683761e+46
0.03571428571428572,7.165969031530506e+42
0.037551020408163265,5.091980551762785e+42
0.03938775510204082,8.571041880938811e+49
0.04122448979591837,5.294407605697189e+43
0.04306122448979592,5.671737851201741e+44
0.04489795918367347,4.536456391909061e+40
0.046734693877551026,4.0019955470728063e+37
0.04857142857142858,1.734007242459517e+36
0.05040816326530613,1.6112018377209397e+34
0.052244897959183675,1.878488831555748e+30
0.05408163265306123,1.9516971736230445e+28
0.05591836734693878,3.735815299704081e+26
0.05775510204081633,7.936848334525057e+24
0.059591836734693884,2.7313819743956294e+23
0.06142857142857144,1.2697474205095266e+22
0.06326530612244897,1.2820134210133327e+21
0.06510204081632653,3.567540968743584e+20
0.06693877551020408,2.2761924405353005e+20
0.06877551020408164,6.562670366954088e+22
0.07061224489795918,6.386510568734624e+20
0.07244897959183674,2.519097160679164e+20
0.07428571428571429,1.3257737857050707e+21
0.07612244897959183,7.013290751474063e+19
0.07795918367346939,2.866513945106895e+21
0.07979591836734694,2.203130475749646e+19
0.08163265306122448,1.6150091092600537e+20
0.08346938775510204,1.2511470915973638e+19
0.08530612244897959,3.3636185816508334e+19
0.08714285714285715,9.800907059300991e+19
0.08897959183673469,5.901968136653449e+19
0.09081632653061225,2.6865080353999655e+19
0.0926530612244898,1.6376060093116167e+20
0.09448979591836734,9.99263910309234e+19
0.0963265306122449,1.3904528483962997e+21
0.09816326530612245,1.629849188283762e+19
0.1,6.986400138827603e+18
