c,cond
0.01,1.7879305830666235e+32
0.01183673469387755,1.4703708732005678e+33
0.013673469387755103,3.2025486385830497e+21
0.015510204081632653,6.849130876562074e+19
0.017346938775510204,8.014004128324832e+20
0.019183673469387756,1.22209328726149e+19
0.02102040816326531,2.038257687680653e+21
0.02285714285714286,7.515074875134661e+21
0.02469387755102041,2.1358851164972376e+21
0.026530612244897958,1.5591601635472368e+23
0.02836734693877551,1.4208728547070753e+18
0.030204081632653063,1.8746819569675748e+18
0.032040816326530615,9.840329595567692e+18
0.03387755102040817,1.859617817269054e+19
0.03571428571428572,3.1226585118544445e+19
0.037551020408163265,7.330565571089243e+18
0.03938775510204082,2.7566810287652222e+20
0.04122448979591837,3.694452068135785e+18
0.04306122448979592,9.736152480846277e+18
0.04489795918367347,1.4037537435866012e+18
0.046734693877551026,2.0134836465749553e+18
0.04857142857142858,2.366272845526224e+18
0.05040816326530613,1.180104289238638e+17
0.052244897959183675,2.0956499564304758e+17
0.05408163265306123,7.319760368325054e+16
0.05591836734693878,2.4416471800895135e+18
0.05775510204081633,3.2037112640431464e+16
0.059591836734693884,4.070554548142546e+16
0.06142857142857144,1.3078763379479627e+17
0.06326530612244897,8.221578512646045e+16
0.06510204081632653,2.1034143928338826e+17
0.06693877551020408,9.522914096789477e+16
0.06877551020408164,5.082331319955776e+16
0.07061224489795918,1.1124411576767752e+17
0.07244897959183674,1.6167314900768096e+17
0.07428571428571429,1.0723239586641613e+17
0.07612244897959183,6.11935417319409e+16
0.07795918367346939,5095483749472205.0
0.07979591836734694,759352001156749.9
0.08163265306122448,56082092198734.83
0.08346938775510204,93180233747587.25
0.08530612244897959,105373896114904.3
0.08714285714285715,12358617189660.807
0.08897959183673469,2973718909950.998
0.09081632653061225,868198865693.9956
0.0926530612244898,283273298212.055
0.09448979591836734,100334812177.89108
0.0963265306122449,38024552825.76913
0.09816326530612245,15280450390.20713
0.1,6469620043.132325
