c,cond
0.01,4.1487746905305783e+33
0.01183673469387755,3.769025780832564e+33
0.013673469387755103,4.380833232216377e+32
0.015510204081632653,2.370827341960056e+32
0.017346938775510204,5.840042911079872e+32
0.019183673469387756,3.9099719757297804e+32
0.02102040816326531,5.789382675108726e+30
0.02285714285714286,5.721549967799504e+29
0.02469387755102041,2.6222202503697764e+27
0.026530612244897958,9.106741482319555e+25
0.02836734693877551,3.089332339589724e+25
0.030204081632653063,1.0771852086646557e+25
0.032040816326530615,5.192026253218771e+23
0.03387755102040817,4.325714639369042e+20
0.03571428571428572,8.689779357478235e+17
0.037551020408163265,3.234550601733101e+17
0.03938775510204082,1.037213547888655e+18
0.04122448979591837,5.829392657269171e+18
0.04306122448979592,3.721355029369455e+17
0.04489795918367347,1.4049891764183053e+18
0.046734693877551026,1.7585963454421114e+17
0.04857142857142858,2.6809111969224877e+17
0.05040816326530613,1.1157444809772131e+17
0.052244897959183675,1.334640723372167e+17
0.05408163265306123,8.184733443826719e+17
0.05591836734693878,1.122871769967013e+17
0.05775510204081633,2.7406454456021475e+17
0.059591836734693884,5.142130675714799e+16
0.06142857142857144,2.2760678151746922e+17
0.06326530612244897,7.805864011194115e+16
0.06510204081632653,8.420358472451342e+16
0.06693877551020408,6.987110854741877e+16
0.06877551020408164,1.2919822171641789e+17
0.07061224489795918,7.997117754959707e+17
0.07244897959183674,7.134144455200782e+16
0.07428571428571429,1.1888078988013012e+18
0.07612244897959183,1.3201434757851037e+17
0.07795918367346939,7.475686248651477e+16
0.07979591836734694,5.32330996468982e+17
0.08163265306122448,7.1507133717081736e+16
0.08346938775510204,1.7043607822352032e+17
0.08530612244897959,3.2181877034882692e+16
0.08714285714285715,3.68071931171237e+17
0.08897959183673469,8.424319621452386e+16
0.09081632653061225,3.232410887115044e+17
0.0926530612244898,2.4497752838283493e+19
0.09448979591836734,8.375842787468586e+16
0.0963265306122449,1.9265457013198122e+17
0.09816326530612245,3.547557970543757e+17
0.1,3.58960483476931e+16
