c,cond
0.01,25040.405423880144
0.01183673469387755,22814.395097220204
0.013673469387755103,31178.388577067148
0.015510204081632653,846616.3837315355
0.017346938775510204,25676.544039495617
0.019183673469387756,17262.602776427102
0.02102040816326531,16122.35518189449
0.02285714285714286,16974.759482180914
0.02469387755102041,19249.355649365054
0.026530612244897958,22250.248840908745
0.02836734693877551,26394.204462557926
0.030204081632653063,32475.043567744804
0.032040816326530615,42242.52909222591
0.03387755102040817,60471.80230300289
0.03571428571428572,106461.82150401044
0.037551020408163265,443996.0683334719
0.03938775510204082,205240.24185251587
0.04122448979591837,83581.31257082717
0.04306122448979592,52613.70635529039
0.04489795918367347,38485.05597582727
0.046734693877551026,30402.29027548643
0.04857142857142858,25160.78242721932
0.05040816326530613,21463.738846086108
0.052244897959183675,18668.492247565166
0.05408163265306123,55084.38620820712
0.05591836734693878,26795.657058415374
0.05775510204081633,15250.280309899686
0.059591836734693884,13268.888631422707
0.06142857142857144,12030.38582799261
0.06326530612244897,11015.827736098117
0.06510204081632653,11269.638966794426
0.06693877551020408,16820.27189928669
0.06877551020408164,35326.849243061624
0.07061224489795918,242194.52904816557
0.07244897959183674,27707.67634651042
0.07428571428571429,15511.771484369998
0.07612244897959183,11517.278680779165
0.07795918367346939,17879.91004283097
0.07979591836734694,51597.25286123353
0.08163265306122448,58054.03296830214
0.08346938775510204,18526.41933423202
0.08530612244897959,11029.405326143678
0.08714285714285715,7942.995459461821
0.08897959183673469,10458.056580993867
0.09081632653061225,36770.480287244995
0.0926530612244898,25182.9073962113
0.09448979591836734,9700.668275805867
0.0963265306122449,6294.951374888087
0.09816326530612245,5000.124211076146
0.1,5505.56865441369
