c,cond
0.01,3.228656912115149e+17
0.01183673469387755,7.26134239390621e+16
0.013673469387755103,1.9310783157133933e+17
0.015510204081632653,1.2498281515199845e+17
0.017346938775510204,4.680817872155536e+17
0.019183673469387756,8.746880861326269e+16
0.02102040816326531,1.8257241675381624e+18
0.02285714285714286,1.892334228240543e+17
0.02469387755102041,5.36083029973298e+16
0.026530612244897958,4.942757386298864e+16
0.02836734693877551,6.884391028533153e+16
0.030204081632653063,6.41509166997572e+16
0.032040816326530615,2.72642223607098e+17
0.03387755102040817,3.3075473102534676e+16
0.03571428571428572,4.1384806896927846e+17
0.037551020408163265,1.3955075472956693e+17
0.03938775510204082,5.768880195406099e+17
0.04122448979591837,8.277673867011499e+16
0.04306122448979592,1.497447886472461e+17
0.04489795918367347,2.9565854949602214e+17
0.046734693877551026,2.920384224339142e+17
0.04857142857142858,1.514274052349137e+17
0.05040816326530613,4.988432331840389e+17
0.052244897959183675,1.2646791763361373e+17
0.05408163265306123,2.902463052277298e+17
0.05591836734693878,1.4224338097288477e+17
0.05775510204081633,8.629001563840891e+16
0.059591836734693884,7.083884319523934e+16
0.06142857142857144,1.0094185444532293e+18
0.06326530612244897,8.191321054426864e+16
0.06510204081632653,9.02923157028025e+17
0.06693877551020408,4.048756246759558e+16
0.06877551020408164,6.469583007126723e+17
0.07061224489795918,3.36907988261737e+17
0.07244897959183674,1.3335584030949914e+18
0.07428571428571429,1.5616112389178403e+17
0.07612244897959183,8.880083209318178e+16
0.07795918367346939,8.357301865555787e+16
0.07979591836734694,1.7725377531039373e+17
0.08163265306122448,1.347504582962649e+17
0.08346938775510204,5.7084628383073656e+16
0.08530612244897959,2.389408099626013e+17
0.08714285714285715,3.1139989585434107e+18
0.08897959183673469,3.0211995506600685e+17
0.09081632653061225,1.5315361908097444e+18
0.0926530612244898,7.430673301825972e+17
0.09448979591836734,2.0934108587701312e+17
0.0963265306122449,1.0369934201525205e+17
0.09816326530612245,2.112505584002921e+17
0.1,8.113551567423265e+17
