c,cond
0.01,1.4359794760391142e+21
0.01183673469387755,4.500310741055322e+19
0.013673469387755103,2.6826812708799996e+19
0.015510204081632653,8.875633558625057e+18
0.017346938775510204,3.1682078531558187e+19
0.019183673469387756,9.2017112133802e+19
0.02102040816326531,1.2782323224996874e+19
0.02285714285714286,1.307902882634809e+20
0.02469387755102041,1.4018831895140766e+19
0.026530612244897958,5.597621659514533e+19
0.02836734693877551,8.09607938910181e+18
0.030204081632653063,1.9452446986543313e+19
0.032040816326530615,7.867542269498383e+19
0.03387755102040817,1.0504254210391073e+19
0.03571428571428572,6.071808393522612e+19
0.037551020408163265,4.712756798986709e+19
0.03938775510204082,9.3927833402404e+18
0.04122448979591837,8.807545231992994e+19
0.04306122448979592,1.801962313073443e+20
0.04489795918367347,1.106886911596901e+19
0.046734693877551026,5.71512962007929e+19
0.04857142857142858,1.4717197767843308e+19
0.05040816326530613,1.149526385682193e+19
0.052244897959183675,6.28334311479369e+18
0.05408163265306123,1.2322979786901058e+19
0.05591836734693878,6.681910231428017e+18
0.05775510204081633,5.64671216722286e+18
0.059591836734693884,4.622888127173806e+18
0.06142857142857144,2.4279518077737923e+19
0.06326530612244897,1.2414056412175863e+20
0.06510204081632653,1.5781567016525234e+19
0.06693877551020408,1.7887710366563727e+19
0.06877551020408164,9.998544016875522e+19
0.07061224489795918,1.553539218907816e+20
0.07244897959183674,9.38543613082239e+18
0.07428571428571429,5.544087169194417e+18
0.07612244897959183,1.4090855802922435e+19
0.07795918367346939,1.2675206697858914e+19
0.07979591836734694,3.1011563778590935e+18
0.08163265306122448,5.32858966515228e+19
0.08346938775510204,1.4833168300151837e+19
0.08530612244897959,5.668467506155888e+18
0.08714285714285715,5.989543355049998e+18
0.08897959183673469,8.585052824068594e+18
0.09081632653061225,2.1871752454821714e+18
0.0926530612244898,1.0019662733565135e+19
0.09448979591836734,8.203248050516696e+18
0.0963265306122449,8.162692779145978e+18
0.09816326530612245,2.02272293209774e+19
0.1,2.2997354925273936e+19
