c,cond
0.01,1134.8369420794345
0.01183673469387755,1138.1272729223238
0.013673469387755103,1130.5513621501907
0.015510204081632653,1111.4977862474793
0.017346938775510204,1081.6369972934526
0.019183673469387756,1042.6183042255163
0.02102040816326531,996.663608736612
0.02285714285714286,946.1643197769009
0.02469387755102041,893.3633866966608
0.026530612244897958,840.1582183178405
0.02836734693877551,788.0183397817422
0.030204081632653063,737.9880338645152
0.032040816326530615,690.7389513449577
0.03387755102040817,646.6436287503988
0.03571428571428572,605.8506065656325
0.037551020408163265,568.3507881762217
0.03938775510204082,534.031056526952
0.04122448979591837,502.7149407615381
0.04306122448979592,474.1919540718817
0.04489795918367347,448.23783824419115
0.046734693877551026,424.6279172632622
0.04857142857142858,403.1454473742558
0.05040816326530613,383.5864591536298
0.052244897959183675,365.76221779062956
0.05408163265306123,349.5001193300975
0.05591836734693878,336.9755662625101
0.05775510204081633,348.02170236116586
0.059591836734693884,360.53415159842314
0.06142857142857144,374.6700279211198
0.06326530612244897,390.61588935213575
0.06510204081632653,408.5953820503547
0.06693877551020408,428.87893910370525
0.06877551020408164,451.7963199854231
0.07061224489795918,477.753132377237
0.07244897959183674,507.2530128136425
0.07428571428571429,540.9279708183258
0.07612244897959183,579.5807201962903
0.07795918367346939,624.244981207148
0.07979591836734694,676.2733819346714
0.08163265306122448,737.4689438748037
0.08346938775510204,810.2876490611877
0.08530612244897959,898.1613580699657
0.08714285714285715,1006.0336533331767
0.08897959183673469,1141.2926018059588
0.09081632653061225,1315.4917253521785
0.0926530612244898,1547.7635735501326
0.09448979591836734,1872.2487644462865
0.0963265306122449,2356.3950399355895
0.09816326530612245,3154.6662231463347
0.1,4715.65651354389
