c,cond
0.01,7990.706323928305
0.01183673469387755,2147.4859614211673
0.013673469387755103,1191.9516598130645
0.015510204081632653,815.9314805335524
0.017346938775510204,622.2348190392557
0.019183673469387756,508.9088745215954
0.02102040816326531,438.7537716519579
0.02285714285714286,395.7385310109067
0.02469387755102041,372.8139259790072
0.026530612244897958,367.9874004143005
0.02836734693877551,383.6970864719275
0.030204081632653063,429.25201625759286
0.032040816326530615,531.3787722934223
0.03387755102040817,785.9884972748159
0.03571428571428572,1916.3038073996806
0.037551020408163265,2915.1647747750376
0.03938775510204082,771.4264402208559
0.04122448979591837,431.8949141215477
0.04306122448979592,295.69965163955476
0.04489795918367347,223.18119561047436
0.046734693877551026,178.5833180884784
0.04857142857142858,256.78747167576626
0.05040816326530613,453.1982951073384
0.052244897959183675,1647.9501361465211
0.05408163265306123,1115.5475216051323
0.05591836734693878,435.49494213850994
0.05775510204081633,278.72655042595653
0.059591836734693884,209.7161893349219
0.06142857142857144,204.44925613843137
0.06326530612244897,253.8544145135184
0.06510204081632653,334.95918684804315
0.06693877551020408,494.6398963969129
0.06877551020408164,960.2828557142499
0.07061224489795918,24184.081971018786
0.07244897959183674,1024.2982261308987
0.07428571428571429,526.3818757982559
0.07612244897959183,1025.5460941090041
0.07795918367346939,7929.8096180999355
0.07979591836734694,1520.1409015269235
0.08163265306122448,722.0959892889625
0.08346938775510204,485.29592979542053
0.08530612244897959,371.934224830997
0.08714285714285715,305.7066666622245
0.08897959183673469,262.5270646994146
0.09081632653061225,232.37646254123504
0.0926530612244898,210.33368886883187
0.09448979591836734,193.69069890124962
0.0963265306122449,207.26012431960496
0.09816326530612245,268.3896765114504
0.1,375.83048295210693
