c,cond
0.01,8.952289255823383e+50
0.01183673469387755,2.8058510530439826e+44
0.013673469387755103,9.543619288199382e+37
0.015510204081632653,1.1272348406113062e+34
0.017346938775510204,4.963336744430757e+30
0.019183673469387756,1.8845712125671623e+27
0.02102040816326531,6.6232699377740195e+25
0.02285714285714286,1.3700671862076966e+25
0.02469387755102041,3.0194549228382113e+24
0.026530612244897958,9.634467913433543e+21
0.02836734693877551,1.9132725497882376e+22
0.030204081632653063,1.3134410463900255e+21
0.032040816326530615,2.6656480937712463e+32
0.03387755102040817,6.511778117514121e+32
0.03571428571428572,1.3877042601159266e+32
0.037551020408163265,4.679503337881941e+33
0.03938775510204082,5.213628658355307e+32
0.04122448979591837,6.338668271116667e+31
0.04306122448979592,1.128050109957222e+32
0.04489795918367347,6.238666083639002e+32
0.046734693877551026,1.4992315863394315e+32
0.04857142857142858,6.188742662995263e+32
0.05040816326530613,2.381841924406069e+32
0.052244897959183675,6.491767377537782e+32
0.05408163265306123,2.1610000855830857e+33
0.05591836734693878,8.082888745327782e+32
0.05775510204081633,1.2344728018857693e+32
0.059591836734693884,2.672921648384723e+32
0.06142857142857144,1.3410012962486349e+32
0.06326530612244897,1.46080210406141e+32
0.06510204081632653,5.3202476761040585e+31
0.06693877551020408,3.579554743320279e+31
0.06877551020408164,1.2125393387140888e+32
0.07061224489795918,1.421688295279988e+32
0.07244897959183674,5.063686442759775e+32
0.07428571428571429,6.4604707344023974e+32
0.07612244897959183,1.07675134910015e+33
0.07795918367346939,8.118986397616536e+31
0.07979591836734694,8.415677525358696e+31
0.08163265306122448,1.078301422829873e+32
0.08346938775510204,4.3627355264095195e+33
0.08530612244897959,7.621374932550764e+31
0.08714285714285715,7.027260378633038e+32
0.08897959183673469,9.872073865126988e+31
0.09081632653061225,5.293301060300509e+32
0.0926530612244898,3.272541966513827e+32
0.09448979591836734,5.303311858053659e+31
0.0963265306122449,5.267670934854142e+33
0.09816326530612245,2.335219289547199e+32
0.1,7.172073138514503e+32
