c,cond
0.01,5.473362455577265e+18
0.01183673469387755,2.699095663903012e+18
0.013673469387755103,1.2800619682889042e+19
0.015510204081632653,3.2149123800799396e+19
0.017346938775510204,9.250283334693243e+18
0.019183673469387756,5.585129517912276e+18
0.02102040816326531,1.6851214561744701e+19
0.02285714285714286,1.224645025602523e+19
0.02469387755102041,1.0165126433879894e+18
0.026530612244897958,2.4694042864079073e+19
0.02836734693877551,8.221825161939811e+18
0.030204081632653063,4.739483927461546e+18
0.032040816326530615,1.8443294461661373e+18
0.03387755102040817,2.53044502527601e+18
0.03571428571428572,8.19610338319873e+18
0.037551020408163265,9.140761701506328e+18
0.03938775510204082,1.3677150274195712e+19
0.04122448979591837,7.24392851146891e+18
0.04306122448979592,1.6073928056234242e+19
0.04489795918367347,1.2879421248073223e+20
0.046734693877551026,1.9777873511476908e+18
0.04857142857142858,1.4357657261159667e+18
0.05040816326530613,2.0673806182824896e+18
0.052244897959183675,3.6241977678742313e+18
0.05408163265306123,5.231251433914484e+18
0.05591836734693878,9.648009715869125e+18
0.05775510204081633,4.223848620545357e+18
0.059591836734693884,1.5462828824034722e+19
0.06142857142857144,1.8735525323475075e+19
0.06326530612244897,9.699931089618608e+19
0.06510204081632653,1.387588566165366e+18
0.06693877551020408,2.0168872612742692e+18
0.06877551020408164,5.014332593146717e+18
0.07061224489795918,2.0579184487832138e+18
0.07244897959183674,1.3294795983364575e+18
0.07428571428571429,4.645940469545133e+18
0.07612244897959183,4.1372878790889733e+18
0.07795918367346939,8.283208820273295e+17
0.07979591836734694,1.8470537011781993e+18
0.08163265306122448,1.674968426463069e+18
0.08346938775510204,3.2461546944616443e+18
0.08530612244897959,2.3172180323916846e+18
0.08714285714285715,8.026914364928456e+17
0.08897959183673469,5.433269631818202e+18
0.09081632653061225,1.2138195905558075e+18
0.0926530612244898,4.6575704793913254e+17
0.09448979591836734,1.1495992709518561e+19
0.0963265306122449,4.3485089004585846e+18
0.09816326530612245,2.4306601968242406e+18
0.1,3.3004714837164544e+18
