c,cond
0.01,7140.803209180633
0.01183673469387755,8669.794918977013
0.013673469387755103,11793.042992342183
0.015510204081632653,23460.287763641172
0.017346938775510204,59002.24215352227
0.019183673469387756,10320.223024106359
0.02102040816326531,5194.106199270404
0.02285714285714286,5029.87674986052
0.02469387755102041,8339.897220060284
0.026530612244897958,19726.23723703586
0.02836734693877551,67839.07798554497
0.030204081632653063,12650.2285374931
0.032040816326530615,6980.423354364665
0.03387755102040817,4818.089887349772
0.03571428571428572,3680.559223172198
0.037551020408163265,2982.4295052852735
0.03938775510204082,2512.9374832518874
0.04122448979591837,2177.1507109704266
0.04306122448979592,1925.7943206855796
0.04489795918367347,1730.6486255042057
0.046734693877551026,1574.3486022399518
0.04857142857142858,1445.61910024189
0.05040816326530613,1336.8411305997479
0.052244897959183675,1242.7186767645435
0.05408163265306123,1159.5048577845641
0.05591836734693878,1084.5290088801187
0.05775510204081633,1015.8928863664868
0.059591836734693884,952.2653084424612
0.06142857142857144,892.735996932218
0.06326530612244897,836.7064909166874
0.06510204081632653,783.8056714384301
0.06693877551020408,733.8229540117437
0.06877551020408164,709.9623278519016
0.07061224489795918,689.6976038222897
0.07244897959183674,668.9709832906368
0.07428571428571429,648.0050457783665
0.07612244897959183,627.0108443740704
0.07795918367346939,606.1825898981841
0.07979591836734694,585.6955340462092
0.08163265306122448,565.7078026673776
0.08346938775510204,546.3681783222613
0.08530612244897959,527.8360089820632
0.08714285714285715,510.3344119921855
0.08897959183673469,494.3233037784358
0.09081632653061225,481.246115602634
0.0926530612244898,477.2211977016193
0.09448979591836734,493.5080603851931
0.0963265306122449,522.7391136389738
0.09816326530612245,556.7902348280338
0.1,593.7112249176347
