c,cond
0.01,8.386109736745797e+17
0.01183673469387755,5.453359618403776e+17
0.013673469387755103,8.21152617711312e+17
0.015510204081632653,2.213544962275695e+17
0.017346938775510204,1.4233060276716262e+17
0.019183673469387756,5.882205762605304e+17
0.02102040816326531,4.212894037809944e+17
0.02285714285714286,3.57632623453676e+17
0.02469387755102041,1.198821199982235e+17
0.026530612244897958,7.961435360188028e+17
0.02836734693877551,5.74429869281902e+17
0.030204081632653063,9.442427199114486e+16
0.032040816326530615,3.9064979591905395e+17
0.03387755102040817,4.196981735255403e+17
0.03571428571428572,8.776416612159022e+16
0.037551020408163265,1.2278909526480101e+17
0.03938775510204082,1.65350196811045e+17
0.04122448979591837,8.849657421088104e+16
0.04306122448979592,9.275889960180817e+17
0.04489795918367347,3.5855357892124115e+17
0.046734693877551026,3.3067259379304486e+17
0.04857142857142858,1.1028045802843837e+17
0.05040816326530613,2.1431500132932176e+17
0.052244897959183675,7.584532892908073e+17
0.05408163265306123,1.3506146951766862e+17
0.05591836734693878,6.345008235159628e+17
0.05775510204081633,2.54913770996524e+17
0.059591836734693884,7.73826344064257e+16
0.06142857142857144,1.8636310978130787e+17
0.06326530612244897,1.6737408943095222e+17
0.06510204081632653,5.70199718707218e+17
0.06693877551020408,2.1138646549487427e+17
0.06877551020408164,8.110633386130843e+17
0.07061224489795918,8.213775913136814e+16
0.07244897959183674,1.6616125839085872e+17
0.07428571428571429,2.0970261855286317e+17
0.07612244897959183,7.849643853340304e+16
0.07795918367346939,1.724948525203162e+17
0.07979591836734694,1.930589450800975e+18
0.08163265306122448,6.100402610701875e+17
0.08346938775510204,5.7007880593084794e+17
0.08530612244897959,1.1674886562860247e+18
0.08714285714285715,3.154570690996334e+17
0.08897959183673469,7.37653939930186e+16
0.09081632653061225,6.521897963976428e+16
0.0926530612244898,9.35222900908243e+16
0.09448979591836734,1.0928395991444136e+17
0.0963265306122449,4.745133015723374e+17
0.09816326530612245,1.0258365186767088e+17
0.1,2.506217199250945e+18
