c,cond
0.01,inf
0.01183673469387755,inf
0.013673469387755103,inf
0.015510204081632653,inf
0.017346938775510204,inf
0.019183673469387756,inf
0.02102040816326531,inf
0.02285714285714286,inf
0.02469387755102041,inf
0.026530612244897958,inf
0.02836734693877551,inf
0.030204081632653063,inf
0.032040816326530615,inf
0.03387755102040817,inf
0.03571428571428572,1.2882335780419458e+116
0.037551020408163265,inf
0.03938775510204082,inf
0.04122448979591837,3.5256202528388726e+96
0.04306122448979592,6.822673558633839e+96
0.04489795918367347,3.202415829464431e+91
0.046734693877551026,7.72355785392291e+85
0.04857142857142858,2.338306761756417e+79
0.05040816326530613,5.3535472814686705e+72
0.052244897959183675,1.6728162263519248e+66
0.05408163265306123,1.0618029310501466e+65
0.05591836734693878,5.402645033652693e+65
0.05775510204081633,9.579964775138749e+64
0.059591836734693884,3.2012125636508644e+64
0.06142857142857144,2.6433081264455053e+60
0.06326530612244897,2.168739652194994e+59
0.06510204081632653,2.253450495553268e+56
0.06693877551020408,7.923121624632069e+55
0.06877551020408164,1.0188767558829823e+54
0.07061224489795918,8.868259482769319e+53
0.07244897959183674,2.4406781532260975e+53
0.07428571428571429,6.156699278985356e+53
0.07612244897959183,2.770308263169061e+53
0.07795918367346939,2.4849559887875433e+52
0.07979591836734694,6.871912933395023e+51
0.08163265306122448,4.4791507257463194e+51
0.08346938775510204,1.946169904839591e+52
0.08530612244897959,2.5329541002264796e+51
0.08714285714285715,7.702934094573219e+51
0.08897959183673469,5.339694438428702e+50
0.09081632653061225,1.1605828300929723e+51
0.0926530612244898,1.6207594626234697e+51
0.09448979591836734,4.309844265461511e+50
0.0963265306122449,3.960436033520189e+50
0.09816326530612245,3.498061370301361e+50
0.1,2.0212644934424615e+50
