c,cond
0.01,7.709195765084527e+20
0.01183673469387755,5.4463619945106204e+20
0.013673469387755103,1.4165614426687497e+22
0.015510204081632653,2.8134864265812306e+20
0.017346938775510204,2.1087668268286767e+21
0.019183673469387756,3.0494075120309037e+20
0.02102040816326531,5.790882767856828e+19
0.02285714285714286,7.515190660829743e+19
0.02469387755102041,2.401432893295073e+20
0.026530612244897958,3.5752355932558675e+20
0.02836734693877551,1.992336607983871e+20
0.030204081632653063,4.328289550339115e+19
0.032040816326530615,5.078971910132659e+19
0.03387755102040817,8.522280043580118e+19
0.03571428571428572,5.219492842862362e+19
0.037551020408163265,2.9443636707289887e+19
0.03938775510204082,2.2668470263746944e+21
0.04122448979591837,2.7897198893971907e+19
0.04306122448979592,7.70306998669338e+19
0.04489795918367347,5.161117731224908e+19
0.046734693877551026,2.5270016692184556e+19
0.04857142857142858,1.6184936946077528e+19
0.05040816326530613,2.3847541246364123e+19
0.052244897959183675,5.7789353625385796e+19
0.05408163265306123,9.125599094113313e+19
0.05591836734693878,1.1792075730131513e+20
0.05775510204081633,4.206270702771138e+19
0.059591836734693884,3.99702557456509e+19
0.06142857142857144,1.096076088691866e+21
0.06326530612244897,2.7824094251317047e+19
0.06510204081632653,6.4465791951881855e+19
0.06693877551020408,1.963251490652771e+19
0.06877551020408164,2.277794820364913e+20
0.07061224489795918,2.491050618901311e+19
0.07244897959183674,7.829213449850272e+19
0.07428571428571429,5.161361942028599e+19
0.07612244897959183,3.350150357925027e+19
0.07795918367346939,7.87147522102168e+19
0.07979591836734694,3.5868721888962458e+19
0.08163265306122448,3.4963358648197124e+19
0.08346938775510204,1.4413645564639105e+19
0.08530612244897959,1.9605996443993747e+19
0.08714285714285715,9.906844122785729e+18
0.08897959183673469,2.1144239201798137e+20
0.09081632653061225,2.227241511780481e+19
0.0926530612244898,1.2297016457274915e+19
0.09448979591836734,2.3718323307292615e+19
0.0963265306122449,7.47136056707347e+19
0.09816326530612245,5.479332749287237e+20
0.1,4.796708593516582e+19
