c,cond
0.01,8.001609770438257e+17
0.01183673469387755,2.7873119202196874e+18
0.013673469387755103,9.852281971349248e+17
0.015510204081632653,5.545244682441058e+17
0.017346938775510204,3.2726012233669663e+18
0.019183673469387756,7.641744013459544e+18
0.02102040816326531,1.2599107239000156e+18
0.02285714285714286,1.1706388659075088e+19
0.02469387755102041,7.029607618367604e+18
0.026530612244897958,2.2546652340715046e+18
0.02836734693877551,7.897462940604095e+18
0.030204081632653063,3.493737294080508e+18
0.032040816326530615,5.801821886095535e+18
0.03387755102040817,1.9270133691226885e+18
0.03571428571428572,2.3828081097347395e+18
0.037551020408163265,1.7768523166483116e+18
0.03938775510204082,2.4702575625536666e+18
0.04122448979591837,1.8489441264375944e+18
0.04306122448979592,8.653057860725937e+17
0.04489795918367347,1.441286538371563e+18
0.046734693877551026,6.289160024491542e+18
0.04857142857142858,1.1365391474710761e+18
0.05040816326530613,1.4293583298517225e+18
0.052244897959183675,2.097580500329919e+18
0.05408163265306123,1.025409210485929e+19
0.05591836734693878,6.307151028193275e+17
0.05775510204081633,1.246517837777711e+18
0.059591836734693884,2.626651801654789e+18
0.06142857142857144,1.7890673941354758e+19
0.06326530612244897,7.013860054244883e+17
0.06510204081632653,4.749745850905784e+17
0.06693877551020408,2.028362582764588e+18
0.06877551020408164,4.8706354516955955e+17
0.07061224489795918,1.0771185934863177e+18
0.07244897959183674,1.8829313883452674e+19
0.07428571428571429,2.474666928862799e+18
0.07612244897959183,2.0146356320129505e+18
0.07795918367346939,3.5836606564589076e+18
0.07979591836734694,7.660933622692012e+17
0.08163265306122448,2.3179488647745987e+18
0.08346938775510204,9.56970307928728e+18
0.08530612244897959,3.41509806712899e+18
0.08714285714285715,1.408876248783565e+19
0.08897959183673469,2.867031424992238e+18
0.09081632653061225,5.371247012153985e+18
0.0926530612244898,2.0651366483817165e+18
0.09448979591836734,6.336399143048547e+18
0.0963265306122449,7.737040064546337e+17
0.09816326530612245,4.5246131110003845e+18
0.1,5.6235608663929606e+17
